"","mean_f","var_f","diff.range","trend","max.jump","corr.decay","above_mean","duration","label","CallClass"
"2580",38853.0803121683,11013932.5614017,9748.93543619916,179.666539867031,1026.46050778356,-0.00179193939492771,15,-1.53944554061407,"flat-z","1"
"2581",44525.3524110642,722190.837470035,2900,-54.9240195735156,500,-0.00225133130797734,24,-2.99373427089132,"flat","1"
"2582",46666.7590336925,130379.630640573,2000,7.12798883329592,-837.951684624612,-0.000352758206074693,31,-2.17507177269509,"flat","1"
"2583",41456.5859002162,3767678.96530807,4900,-52.2193695726705,-3900,-0.000807978152387417,32,-1.98267787324753,"flat-mz","1"
"2584",38242,485342.857142857,2400,37.6998799519801,900,-0.00180539703190988,25,-2.02495335639577,"flat","1"
"2585",38383.0807041246,2354761.70156551,5843.2024540423,-93.6744804263106,-1000,-0.00216728747681499,26,-1.15581776243889,"flat","1"
"2586",48400.1775568386,170789.257161749,1816.39265548409,16.1738318693138,-1000,-0.000888490225817486,19,-4.81589121730374,"short","2"
"2587",63339.9719922393,4643176.14017064,5400,126.768758163119,3000,-0.00197490936891339,30,-5.99146454710798,"short-ur","2"
"2588",43915.4667384075,1219250.02417098,4398.55557451207,-4.2861299763482,1262.77682394615,-0.000488078340525988,16,-1.9248338234534,"flat","1"
"2589",45903.8964046412,2112383.17198706,4900,-1.66320025350511,-1000,-0.000604557244663676,22,-1.92826671388272,"flat","1"
"2590",42177.7724536414,1057477.26537408,3400,-61.9912073889744,1000,-0.00205316363319859,20,-3.2754461763566,"flat","1"
"2591",42047.9258099154,3380183.68246919,8512.75080085774,90.8729330153394,1900,-0.00137192950796542,12,-1.7136879338079,"flat","1"
"2592",45678,1433587.75510204,5400,40.9363745498203,-3000,-0.000982437321898661,21,-2.06042353584407,"flat over flat","1"
"2593",40487.1246767535,15827049.0433586,11287.1467854775,-155.893499404735,-7714.11733668,-0.00119745911139826,24,-1.25667059332639,"flat under flat","1"
"2594",47180,199591.836734694,2000,14.405762304922,500,-0.000742067723781085,28,-2.49616984206671,"flat","1"
"2595",44460,610612.244897959,2900,33.2292917166864,900,-0.00108223685926065,9,-2.41911890925,"flat","1"
"2596",44092.6078028747,250647.411417037,2500,27.1486993154551,630.39014373719,-0.0015008718884491,22,-2.14387340183922,"flat","1"
"2598",48138,3882812.24489796,5800,130.280912364946,500,-0.00241358734804485,28,-2.74887219562247,"flat","1"
"2599",43330,408265.306122449,2500,-16.0144057623052,500,-0.000749396681676395,31,-1.65025990695436,"flat","1"
"2600",41134,778208.163265306,2400,-14.4009603841535,1000,-0.000672899393871032,17,-1.76317201237614,"flat","1"
"2601",38522,2761751.02040816,4800,-13.1332533013202,1500,-0.000612448920167923,16,-1.83445822376117,"flat","1"
"2602",38670,822551.020408163,3000,-4.15366146458595,-2000,-0.000443546950842874,15,-1.98631556369035,"flat","1"
"2603",36206,389963.265306122,1900,-13.6422569027613,-500,-0.000809899880892313,18,-1.80302266150677,"flat","1"
"2604",35451.5056854705,519250.068548403,2900,24.1183697683836,-775.284273525991,-0.000978627945821087,23,-1.70265029415628,"flat","1"
"2605",35105.0024225949,363493.637514493,2000,4.81407098408492,500,-0.000571029536126618,11,-1.79036044831435,"flat","1"
"2606",45099.3600379276,4486083.36275706,11200,118.671303320901,1400,-0.00155614557489617,27,-1.50192970471882,"flat","1"
"2607",41229.2134761239,223322.343715341,2514.98181961193,-27.9775445122754,900,-0.00183544176051935,21,-3.4673371841667,"flat","1"
"2608",44958.5545371554,6001652.42117759,8327.72685777021,-61.5866210789559,2927.72685777021,-0.000880527334177425,18,-1.96468530438165,"flat","1"
"2609",39169.0463794704,177394.565460291,1771.93081044088,13.5418961687572,1000,-0.00090658582350901,26,-2.54720767598538,"flat","1"
"2610",41960.6284129872,27800529.8464449,15727.8699670109,-248.397899454116,-14592.9181950056,-0.00139723103990258,16,-2.74109005518041,"flat under short","1"
"2611",37917.8033584458,2511132.17741659,5826.59751859112,-59.5485254555856,1000,-0.00111720375242484,34,-1.18025627770862,"flat","1"
"2612",36925.2910958018,1865910.48584666,4900,-48.0453662534453,3872.32803409771,-0.00107176729875481,32,-1.1589994386832,"flat","1"
"2613",50232,1118546.93877551,4400,-12.3505402160867,-1900,-0.000508386457067583,24,-1.73104073419335,"flat","1"
"2614",36750,1139285.71428571,3900,17.7911164465786,1000,-0.000733845789671774,28,-2.10127823628901,"flat","1"
"2615",36760.2113367861,1637507.38193796,4400,85.1047509406861,1500,-0.00231978496666931,24,-3.55434856115633,"flat","1"
"2616",38378.3464795949,8016244.61903966,11200,-155.431471820833,-1500,-0.00162370651714539,13,-1.46144903472065,"flat","1"
"2617",38043.5698773846,4187428.46950805,11051.6401901254,30.5627671990186,-3284.7704963568,-0.000451285606748364,25,-2.84215318562569,"flat","1"
"2618",38735.97578017,5313081.88301017,8300,-148.847682010067,-1500,-0.0022015508954965,29,-1.73954659778112,"flat","1"
"2619",46744.9802371542,202298.458667005,1500,1.25817916099289,500,-0.000612156420207033,34,-2.62141389444266,"flat","1"
"2620",43052,2171118.36734694,4800,-83.1596638655461,1000,-0.00193543238008444,20,-1.83445822376117,"flat","1"
"2621",39538.6565444032,9315084.95011967,12955.7168659168,-204.921837204734,-2155.71686591677,-0.00231846447517267,20,-2.17507177269509,"flat","1"
"2622",51012,2922710.20408163,6800,96.0864345738296,1400,-0.00168857016070968,14,-3.04492251774476,"flat","1"
"2623",46072,3511444.89795918,5400,-107.956782713085,500,-0.00199681328680325,22,-2.14814873968963,"flat","1"
"2624",43950,329081.632653061,2000,30.084033613445,500,-0.00162200637611155,14,-3.18447439815087,"flat","1"
"2625",45594,1017310.20408163,3400,62.228091236495,500,-0.00206990042118881,18,-3.19662521593338,"flat","1"
"2626",44862,518730.612244898,2400,45.0564225690283,500,-0.00216798482532865,32,-3.77226106305299,"flat","1"
"2627",46158,830240.816326531,3400,56.859543817527,500,-0.00212871049913206,32,-3.79423996977176,"flat","1"
"2628",39620.1114114585,26569511.3728051,26950.0915881719,12.1327033487063,5089.88139957116,-0.000370895286379093,22,-1.9004588861514,"flat","1"
"2629",36471.2716607635,3862890.15452867,5900,114.027357891361,-1000,-0.00201458471883714,22,-2.56655063882851,"flat","1"
"2630",42380,1242448.97959184,3400,-72.4129651860744,-1000,-0.00231552900351222,23,-4.49184150068109,"short","2"
"2631",37568.7227775639,5537177.79065976,9386.88300644916,-134.557238005502,1400,-0.00175140072666656,14,-0.945204742038797,"flat","1"
"2632",47129.672179752,91543139.7320883,28284.0669804338,444.407108207466,24900,-0.00131989058724352,10,-2.18391356327655,"step up","3"
"2633",52718.9658133854,75957040.1521609,21386.7769879235,-492.990970910547,-3090.8191058829,-0.00193266402483495,32,-2.61455985801487,"step down","3"
"2634",60782.8333333333,1374122.47732427,5558.33333333337,-8.43497398959586,-1000,-0.000390551026508248,28,-2.52823177452637,"flat","1"
"2635",38128.3790503425,29613738.3663833,26765.076798785,108.774356319623,3973.62156776628,-0.000498940799460665,11,-1.44604436552566,"flat","1"
"2636",37268.4239704174,3142875.0537416,4900,-119.109276079227,-524.574403690829,-0.00246164894132755,24,-2.56655063882851,"flat","1"
"2637",40926.4530479663,6678765.03907505,8300,-159.041174894295,1707.45735986491,-0.00216548691192976,29,-1.49744941048605,"flat","1"
"2638",47350,380102.040816327,2500,-4.48979591836685,500,-0.000587760794658527,25,-2.45923890303942,"flat","1"
"2639",43060,790204.081632653,3000,-8.64345738295312,1000,-0.000594380490099523,18,-2.01665455358107,"flat","1"
"2640",40705.7818355701,1437695.84730316,4400,-55.6914734953156,1000,-0.00149834446330903,20,-1.82821600623867,"flat","1"
"2641",45392,127281.632653061,1400,2.95798319327744,500,-0.000502311081269617,40,-2.86821895325503,"flat","1"
"2643",38568.4747560531,5449990.74398537,8800,-152.513499578997,-1000,-0.00232760443667307,22,-1.64506509007725,"flat","1"
"2644",49482,2965995.91836735,6900,108.62424969988,500,-0.00207042158028831,16,-3.05548227795977,"flat","1"
"2645",39421.8567513197,1775528.06549375,5619.08006955991,-45.0361073122187,1000,-0.00095574925483037,32,-1.72541008868652,"flat","1"
"2646",43270,732755.102040816,2500,54.5258103241301,1000,-0.00229062931037311,25,-2.96229749746775,"flat","1"
"2647",43330,877653.06122449,3000,-45.9783913565426,1000,-0.00158878303422713,27,-1.87015353665607,"flat","1"
"2648",39724,3532065.30612245,5900,-121.603841536615,500,-0.00230464081575878,21,-1.84769510155836,"flat","1"
"2649",39858.0969811661,2029537.95725851,5400,-47.7749419072627,-900,-0.000870923348488256,17,-1.69119041430636,"flat","1"
"2650",45794,85065.306122449,900,6.75630252100894,500,-0.000756204087242652,38,-4.7444322533216,"short-c","2"
"2651",56742.7366161583,154295987.971511,27900,-772.739272716065,-8916.33915955145,-0.00223247155903411,28,-3.05548227795977,"step down","3"
"2652",40394.5797638456,5212793.55965722,8955.03879701524,-120.045649816316,-4555.03879701524,-0.00165133370695742,16,-1.31602230813456,"step down","3"
"2653",41951.707186737,726819.364155873,3900,-37.120361045152,2075.96432870189,-0.00121143996553126,12,-1.48368670712854,"flat","1"
"2654",45918,2059057.14285714,4400,88.1680672268905,500,-0.00216953155543638,28,-2.64366794217294,"flat","1"
"2655",46725.054515311,2668944.41717463,6888.19027579598,-24.3012313191455,-4251.4451111361,-0.000268553915820633,29,-2.15675464478251,"complex","3"
"2656",42044,2194351.02040816,6300,-82.8235294117647,1400,-0.00175219080544606,15,-1.73104073419335,"flat","1"
"2657",45572,1023689.79591837,3400,68.6482593037218,500,-0.0024204495338547,24,-3.83970234384852,"flat","1"
"2658",46084,807902.040816327,2400,43.7743097238892,500,-0.00161735307130962,25,-2.4476108650443,"flat","1"
"2659",41340,5126938.7755102,5400,64.6818727490995,-3400,-0.000949924476888893,30,-1.88716965403271,"flat-mz","1"
"2660",39334,1237800,3900,51.2797118847536,-500,-0.00145293126222404,17,-2.37408109469912,"flat","1"
"2661",39348,2253159.18367347,3900,2.2761104441774,-1000,-0.000625304693531296,19,-2.00174003401598,"flat","1"
"2662",41986,2305310.20408163,4900,16.8691476590639,1500,-0.000679825400589451,26,-2.27399763614213,"flat-mz","1"
"2663",39327.4383124656,629353.204404559,3323.76166351705,-11.2071510321265,-1000,-0.000576584011627786,29,-2.42475272696825,"flat","1"
"2664",38787.012014652,4324540.63565561,6647.14285714286,-20.2051060424171,-2500,-0.000620239401199311,17,-2.19732458233655,"flat-mz","1"
"2665",38133.9478981313,240600.436781901,1937.68430079982,17.5077308529854,-1000,-0.00102860682665382,23,-3.42038020107893,"flat","1"
"2666",38880,526122.448979592,3000,0.480192076830384,-500,-0.000569314937087024,23,-2.17507177269509,"flat","1"
"2667",43204.9816762933,583762.103305612,3400,-3.01890249287788,1000,-0.000340678911038103,29,-2.00174003401598,"flat","1"
"2668",41552.1765672331,3037230.58778184,4900,-104.166576875353,-1241.88991924345,-0.00211387292551199,21,-1.70265029415628,"flat","1"
"2669",39846.1454269358,3600886.65416516,6400,-94.0056180486059,-1400,-0.00148146616445433,13,-1.33142745967905,"flat","1"
"2670",40142,860853.06122449,3900,-20.9987995198075,-900,-0.000650355530780801,13,-1.60345584075655,"flat","1"
"2671",37379.282439877,457736.579599036,2952.89151902693,-17.5298012403904,-1270.76555237666,-0.000647468236524658,15,-1.44604436552566,"flat","1"
"2672",40303.335637668,8108054.98459167,12865.0201263171,-131.644269338154,4712.62958997562,-0.00123906361652029,20,-1.45072622127928,"flat","1"
"2673",49702.5478973677,17756268.5548783,17500,-196.595002436349,-8970.65955025076,-0.00116156565158624,18,-2.78223509929159,"step down","3"
"2675",61264.9440673346,166571.452584085,1332.54854020979,-13.5868382673994,1000,-0.000884603511341915,19,-4.49184150068109,"short","2"
"2676",45408,76669.387755102,900,11.3709483793528,500,-0.00103017435400882,11,-2.97201574693668,"flat","1"
"2677",53979.9842451553,273041.291265854,1400,34.3322204230815,500,-0.00233480578003328,25,-5.80914299031403,"short","2"
"2678",42688.8836963107,2578736.69254836,7086.85684474,92.9936368429977,1000,-0.00186989233886518,21,-1.38909828845262,"flat","1"
"2679",48600,857142.857142857,2500,57.9111644657863,500,-0.00225319224593017,28,-2.80676617404137,"flat","1"
"2680",43898.2044360696,3301921.34707484,6300,-122.001399733346,-1000,-0.00236671313922598,29,-2.65783248494159,"flat","1"
"2681",36461.5082421514,790819.007727347,3400,-42.7732228324774,-1000,-0.00138551920087457,24,-2.14814873968963,"flat","1"
"2682",44045.0518869243,1114679.62732996,3900,54.3163216558881,-1900,-0.0015413611800685,13,-2.56655063882851,"flat","1"
"2683",46010.5680057625,39218687.0605478,36100,-77.2522898559615,-23491.7042921331,-0.000325153272645035,17,-0.940071260539558,"multi-step","3"
"2684",41528.7738394636,1218999.38536304,5899.71359962314,30.9234527951938,3400,-0.000593115378165939,24,-0.875388740553729,"complex","3"
"2685",43135.3571428571,1042243.98688047,5400,35.4081632653061,-2267.85714285716,-0.000698101401202029,27,-1.40568107492008,"flat","1"
"2686",40084.6257654756,1745543.15659554,5800,-46.7529442263083,3400,-0.00100633959475135,27,-1.30268877726509,"flat-z","1"
"2687",45592.2786436491,5387933.04276668,17041.158283291,87.4107829343355,8720.24703514763,-0.000816673732397012,26,-2.86821895325503,"flat","1"
"2688",45354,1447432.65306122,4900,74.7322929171671,500,-0.00195600625837296,33,-2.62141389444266,"flat","1"
"2689",50200,0,0,4.8422390292847e-13,0,3.694335196903e-17,0,-5.52146091786225,"short","2"
"2690",52240,161632.653061224,1500,24.4897959183674,500,-0.00202830221961971,16,-4.81589121730374,"short","2"
"2691",37879.4353722583,820700.357987612,2900,10.3885549341796,1500,-0.000614836843634227,21,-2.74887219562247,"flat-mz","1"
"2692",48512,22640669.3877551,17600,-44.3985594237697,15600,-0.000204168480085485,31,-2.48410696961744,"flat over flat-z","1"
"2693",40166,1972493.87755102,6300,61.7959183673468,-3000,-0.00125345624613894,34,-2.29461692334487,"flat-z","1"
"2694",43695.4036112106,38315612.1091198,32715.0280927047,263.394299974774,13266.5802388349,-0.00102993783001433,15,-1.42878441274084,"flat-mz","1"
"2695",40503.3528728698,748777.861145214,4800,42.6323795885345,2505.21379320034,-0.00131911119705477,20,-1.72822144842407,"flat-mz","1"
"2696",40685.2133028892,6795962.70084248,10300,119.356149598319,8800,-0.00126242707795203,30,-1.75157767959522,"flat-z under flat","1"
"2697",43547.7998914258,6057547.18246306,8800,40.2741821160837,2400,-0.000671640955764339,24,-1.88716965403271,"flat-z","1"
"2698",46170.9976627613,349911.224679001,1900,35.4152819623881,1000,-0.00186702627545067,32,-4.7444322533216,"short","2"
"2699",49699.6681694849,581536.426338013,3162.5563556823,40.3963836254122,-1941.70423712154,-0.00166830942809578,33,-4.08637639257292,"flat","1"
"2700",42054.8937919818,166514.419999907,1400,-12.1997466115014,900,-0.000914926967528987,26,-2.92434227746732,"flat","1"
"2701",42542.6598055909,23119477.8901249,13700,-35.2508906024725,6800,-0.000606253661604269,19,-1.80910910756317,"flat-mz","1"
"2702",40760.5120005489,7639212.18867086,9300,2.7056495953973,-8800,-0.000237714032699524,15,-3.24676102835774,"flat under short","1"
"2703",46811.0832331482,1208328.21715447,4000.22036175126,59.9512150437179,1000,-0.0017217250161944,18,-3.02413174807569,"flat","1"
"2704",41734.4596643039,966688.011601432,3400,-53.228055558174,500,-0.00178721428388657,19,-2.34653698052323,"flat","1"
"2706",43855.6573917888,2418201.34603851,5300,-88.2974219204139,2000,-0.0018224493144329,28,-1.95686998929166,"flat","1"
"2707",41513.5715289942,410783.582007562,2400,-30.5810442274062,-1278.57644970907,-0.00148867352599229,27,-2.93369688263454,"flat","1"
"2708",42771.1314687703,1491825.44182061,5400,75.4638554369343,1500,-0.00206129205289167,29,-3.49991335460131,"flat","1"
"2709",42331.723338003,283045.69766812,1900,15.0737971041739,-1400,-0.000733197032674583,36,-3.2754461763566,"flat","1"
"2710",51419.5153721664,12574975.8358052,15865.4611649928,214.935745171641,2032.73058249641,-0.0019495062870317,30,-2.41911890925,"complex","3"
"2711",46818,2040689.79591837,6300,88.0528211284509,-900,-0.00203039753628421,17,-3.10109278921182,"flat","1"
"2712",49069.6838940196,399971.502792155,1500.11985708271,33.5056933470203,1000,-0.00175026124330554,28,-5.38169897548709,"short","2"
"2713",45704.9469758438,4540763.48254185,7728.38371814256,39.9903189409921,-6300,-0.000437537787175098,12,-3.10109278921182,"flat under short","1"
"2714",49984.1495457622,175388.468291001,1592.52271188818,19.1772574846333,-1592.52271188818,-0.00130366395453475,36,-4.6356293934728,"short","2"
"2715",49055.5763031551,213675937.270738,42500,-724.844493655399,-7668.88493761924,-0.00150938850600709,13,-1.97905336764857,"step down","3"
"2716",45725.5006570908,104857.761874644,1824.9671454617,2.55094310336802,500,-0.000175536201391033,38,-2.62970123469123,"flat","1"
"2717",42268.0004293096,6509973.08505233,6800,-165.743046731888,-2500,-0.00228247617904189,18,-4.94766049493487,"short-dr","2"
"2718",47363.1268352772,6968052.42064978,9800,108.91853731154,2000,-0.000942424443133304,24,-3.23398946267825,"complex","3"
"2719",46689.2348115679,1428693.29825625,3900,30.2277917360175,-2190.13801020347,-0.000857377555010537,30,-3.81671282562382,"inverted-u","3"
"2720",45608.827414217,10097887.6596492,10026.2432132164,166.607196895139,-2500,-0.00147536451208747,24,-2.20727491318972,"complex","3"
"2721",35768,619363.265306122,3400,50.5930372148857,1000,-0.00216827163077374,24,-4.44816643717843,"short","2"
"2722",40326,788902.040816327,3400,-56.1296518607441,1500,-0.00219296189898899,21,-4.31999124375443,"flat","1"
"2723",41862.6977994771,8697402.5661587,11200,183.536761594234,-2086.45927252093,-0.00207234834288621,25,-2.21183072972558,"flat-mz","1"
